YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,RADAR_DIST,RADAR_2026
1994,5,47.62,-97.8,0,37.07122568672915,True
1994,5,30.2,-95.78,0,105.48607420657223,True
1994,5,30.2,-95.78,0,105.48607420657223,True
1994,7,42.33,-96.3,3,112.4131945265142,True
1994,5,29.4,-94.9,0,19.08058244833326,True
1994,6,40.33,-75.23,1,81.6368663157733,True
1994,6,46.18,-92.93,0,91.51231907011243,True
1994,4,37.63,-89.62,0,97.57078478343381,True
1994,5,34.55,-102.72,0,119.4616048443627,True
1994,7,44.63,-96.27,0,121.54330537634344,True
1994,8,34.4,-81.38,0,55.65616766742097,True
1994,4,33.68,-97.57,0,125.6012853823192,True
1994,4,33.68,-97.57,1,125.6012853823192,True
1994,7,35.13,-77.02,0,41.499847252819336,True
1994,4,40.78,-87.73,1,96.35125194068196,True
1994,4,32.63,-96.4,1,84.83942866766127,True
1994,4,32.73,-96.28,0,97.37016521976497,True
1994,7,34.93,-76.85,0,17.311225151153895,True
1994,8,34.4,-82.25,0,53.8113359048592,True
1994,5,32.2,-99.2,0,37.96288705268945,True
1994,5,32.5,-99.4,0,14.3229199220538,True
1994,5,32.4,-99.4,0,20.585960070321143,True
1994,4,35.45,-84.6,0,134.35474689465934,True
1994,6,40.85,-94.73,1,129.14690385952986,True
1994,4,30.47,-89.05,2,80.99244188716753,True
1994,7,36.25,-90.97,2,141.12076630057007,True
1994,6,41.17,-82.22,1,40.43549632831566,True
1994,6,37.03,-84.38,1,113.10501254606422,True
1994,4,35.43,-93.62,0,69.0429059665735,True
1994,6,40.77,-76.9,1,94.39969399096012,True
1994,12,30.42,-88.5,0,38.12416470516233,True
1994,9,33.87,-79.73,1,120.74530295931858,True
1994,5,39.47,-118.35,0,100.35713469695155,True
1994,7,35.8,-90.9,0,105.75879600181119,True
1994,6,34.85,-83.03,2,74.0073263925838,True
1994,5,32.42,-103.85,0,165.03193180618157,True
1994,5,32.83,-104.02,0,197.85425982834914,True
1994,4,41.32,-87.58,1,52.604312186703076,True
1994,4,39.67,-88.33,0,101.1346444916887,True
1994,8,49.0,-95.93,0,193.51641148477515,True
1994,6,36.13,-88.98,1,105.97772283659604,True
1994,6,47.68,-98.35,0,78.68315636485663,True
1994,8,43.85,-95.62,1,93.76329490009749,True
1994,7,41.02,-97.62,0,104.16002604349822,True
1994,6,42.17,-93.5,1,52.16712934632739,True
1994,10,29.38,-82.45,0,142.42035972712193,True
1994,10,44.53,-96.25,0,111.53998675895727,True
1994,5,30.6,-96.33,0,101.60167452189563,True
1994,2,46.17,-123.92,0,89.51302381596098,True
1994,5,31.75,-98.95,0,92.21717922494815,True
1994,4,31.7,-94.62,0,111.1490333008653,True
1994,6,39.48,-101.15,0,48.908766721050746,True
1994,5,30.2,-95.78,1,105.48607420657223,True
1994,5,35.65,-96.67,0,65.34181140847309,True
1994,8,43.28,-92.75,0,139.3724103122566,True
1994,5,29.85,-94.88,0,46.222337937775876,True
1994,4,35.32,-85.0,3,107.64385385303495,True
1994,6,36.2,-89.1,0,100.89350676618713,True
1994,6,46.62,-93.37,0,91.66641546020813,True
1994,1,31.52,-90.52,2,98.47548862130638,True
1994,4,31.63,-90.73,0,100.8529209652697,True
1994,5,48.55,-116.78,1,115.27837585870925,True
1994,6,39.22,-93.2,0,102.63247360919523,True
1994,8,43.95,-94.08,2,107.98470802313845,True
1994,7,26.13,-81.8,0,150.30614747714716,True
1994,6,33.88,-84.03,1,75.90889548948623,True
1994,9,40.02,-101.02,0,93.06396012537039,True
1994,4,37.87,-90.62,0,92.32993327831053,True
1994,8,42.87,-76.98,1,110.47797234987561,True
1994,8,43.47,-97.85,0,91.32698173000344,True
1994,6,45.17,-98.9,0,49.598747514081396,True
1994,5,31.0,-97.43,0,31.27660131072316,True
1994,11,32.4,-90.23,1,26.65119959136989,True
1994,3,30.53,-88.68,0,45.29529602239202,True
1994,6,48.7,-96.1,0,158.90550669821855,True
1994,4,37.37,-92.97,1,40.89967288548213,True
1994,11,35.47,-93.4,0,89.46118918089958,True
1994,4,38.15,-90.0,0,85.22067727963646,True
1994,4,38.0,-89.67,0,117.63808790068663,True
1994,4,32.03,-98.55,0,87.04363527447643,True
1994,7,44.07,-85.4,0,107.52628837100535,True
1994,8,26.98,-82.33,0,80.9587658793497,True
1994,4,42.07,-93.1,1,63.85399375374624,True
1994,7,45.0,-94.5,0,75.46601166552797,True
1994,5,30.38,-95.13,0,101.09176813334297,True
1994,7,34.85,-91.17,1,99.66120075490055,True
1994,6,42.65,-83.75,0,23.423855471507462,True
1994,4,36.88,-113.62,0,103.68925977934369,True
1994,7,44.55,-84.77,1,39.82329122042793,True
1994,5,30.12,-92.15,1,102.51595051256595,True
1994,4,38.78,-83.0,1,100.47749307038018,True
1994,1,31.45,-90.0,0,92.30237414937747,True
1994,9,33.38,-81.0,1,64.17124883063609,True
1994,11,35.58,-92.47,1,84.81986685100607,True
1994,8,41.27,-86.07,0,32.43424041980052,True
1994,8,40.08,-75.38,1,83.8622557323227,True
1994,7,46.8,-99.8,0,73.18525632661395,True
1994,4,37.32,-97.47,0,37.263974591924374,True
1994,4,32.07,-97.87,2,77.2187468295706,True
1994,6,38.93,-101.48,0,52.16646165354265,True
1994,4,43.65,-96.2,0,43.13287580798018,True
1994,5,32.42,-102.43,0,57.62989570591394,True
1994,5,40.77,-97.77,0,75.61759187377682,True
1994,5,30.05,-96.42,1,118.76924703933486,True
1994,5,29.95,-96.22,0,122.35536780644668,True
1994,7,32.38,-111.02,2,65.35803419806614,True
1994,4,41.07,-98.0,1,91.25602974727789,True
1994,8,41.23,-80.57,0,83.10131377748404,True
1994,8,33.07,-80.85,0,49.46043075448459,True
1994,8,33.87,-81.2,0,11.523893694115863,True
1994,9,37.65,-93.42,0,46.14875584580719,True
1994,6,45.32,-95.48,1,159.16972588832294,True
1994,5,33.38,-104.52,0,152.58825484102172,True
1994,5,33.3,-104.52,0,150.94095812341305,True
1994,5,30.38,-89.4,0,97.806843394025,True
1994,6,42.6,-95.1,1,149.05249264997465,True
1994,5,30.12,-97.32,0,67.1717303304115,True
1994,5,30.0,-97.17,0,82.80086359453932,True
1994,9,28.98,-95.32,0,59.49535095619449,True
1994,7,43.2,-91.15,0,69.32813416171425,True
1994,5,30.85,-100.62,0,59.20814542187815,True
1994,4,39.17,-86.7,1,69.79394582979569,True
1994,8,48.98,-95.02,0,234.90244848150556,False
1994,1,31.7,-89.13,1,103.2104980710312,True
1994,10,41.85,-95.25,1,109.98572675873103,True
1994,3,35.05,-82.05,2,24.146983877432266,True
1994,5,32.33,-100.65,0,107.66020468173413,True
1994,10,36.48,-98.5,0,44.121136508318905,True
1994,10,36.55,-98.53,1,41.711217053916585,True
1994,1,29.47,-90.57,0,117.75591008633569,True
1994,6,41.42,-102.2,0,147.50323026671526,True
1994,6,40.45,-84.98,1,117.76498299765835,True
1994,6,42.15,-93.88,0,48.35908964768123,True
1994,10,30.28,-83.63,1,68.3309357283925,True
1994,10,30.22,-83.62,0,70.85501594114216,True
1994,7,33.17,-96.33,0,112.55884440466936,True
1994,6,43.07,-93.82,1,149.09241424572983,True
1994,6,43.1,-93.83,0,152.4686371550937,True
1994,6,43.1,-93.83,0,152.4686371550937,True
1994,5,32.0,-99.22,1,59.945664380032504,True
1994,4,34.53,-95.73,1,150.7041186619096,True
1994,7,35.23,-91.0,0,103.05363591098182,True
1994,8,46.25,-99.55,0,109.23229624121895,True
1994,8,47.38,-99.05,1,130.73777270310484,True
1994,8,47.38,-99.03,1,129.2462139125414,True
1994,4,36.65,-93.12,0,69.68265937354984,True
1994,6,41.1,-102.35,0,175.7863322513936,True
1994,10,45.5,-97.4,0,79.1376282310893,True
1994,6,41.68,-90.35,0,20.63068231945511,True
1994,5,32.95,-94.55,0,86.4814060525669,True
1994,4,29.95,-95.15,2,53.59974861354458,True
1994,8,44.15,-93.65,1,78.00019848651017,True
1994,6,43.45,-95.45,0,104.25017484837481,True
1994,5,32.0,-102.62,0,41.11607803668365,True
1994,8,33.9,-81.25,2,13.272891854004692,True
1994,1,36.17,-79.17,0,83.06363115968948,True
1994,5,32.4,-99.58,0,34.21981633890143,True
1994,4,35.23,-87.4,0,124.32696591456799,True
1994,4,32.62,-97.0,0,28.87881148475654,True
1994,4,29.28,-100.37,0,8.742977549871444,True
1994,6,36.12,-100.02,0,181.66188274109825,True
1994,8,44.03,-101.85,0,78.98882682347451,True
1994,8,43.53,-101.33,0,137.29892459605313,True
1994,4,33.65,-97.13,0,120.86292843277513,True
1994,4,33.6,-97.9,0,127.03854607241168,True
1994,7,33.65,-105.98,0,65.02918579567876,True
1994,6,42.95,-90.95,1,98.98385334559222,True
1994,5,32.62,-99.43,0,18.812887185667932,True
1994,5,32.72,-99.32,0,21.12076575641844,True
1994,10,32.9,-96.02,0,125.40922369209535,True
1994,4,30.95,-95.88,0,145.70697965107584,True
1994,6,35.25,-102.47,0,69.11094512428242,True
1994,7,42.63,-90.6,1,113.24527831488031,True
1994,7,42.63,-89.85,1,112.47474452456713,True
1994,7,42.95,-89.38,0,67.52697482238996,True
1994,4,44.5,-87.7,0,32.60498425648112,True
1994,7,41.92,-104.3,0,95.22760856406364,True
1994,11,33.07,-96.22,0,115.32828750238463,True
1994,11,33.15,-95.95,0,141.74777100484977,True
1994,7,41.97,-101.03,0,37.54359091717414,True
1994,5,31.37,-103.73,0,159.16213285108222,True
1994,4,33.72,-95.8,0,189.35486133654518,True
1994,6,45.63,-91.82,0,137.5118007670862,True
1994,7,40.33,-79.62,1,55.35484284150829,True
1994,3,35.07,-82.37,0,24.86330902471086,True
1994,4,47.13,-110.27,2,91.75073319259094,True
1994,5,32.63,-100.75,0,140.51872532982543,True
1994,6,35.33,-85.32,2,82.4324006754642,True
1994,10,28.65,-96.82,0,117.71479426067259,True
1994,2,32.92,-99.52,2,49.188361975791096,True
1994,11,30.15,-94.4,2,99.87317361311813,True
1994,9,32.12,-103.58,0,132.56189490721155,True
1994,7,44.27,-88.87,0,65.44616824034043,True
1994,7,42.2,-98.83,1,146.60607590195562,True
1994,3,32.87,-98.17,0,87.57097874117711,True
1994,8,47.03,-98.83,1,126.31853294383195,True
1994,7,42.05,-104.97,1,100.78531941423755,True
1994,5,44.95,-92.25,1,104.22347089962595,True
1994,11,35.77,-89.47,3,59.72793819226362,True
1994,6,36.23,-88.83,0,93.36182938205002,True
1994,5,30.23,-96.52,0,99.12077759348588,True
1994,2,28.4,-97.75,1,72.41526944741386,True
1994,7,44.28,-87.82,4,33.555671864575395,True
1994,7,44.3,-87.8,2,33.14576232149543,True
1994,4,37.48,-93.53,0,29.529733112384356,True
1994,5,31.27,-95.6,0,180.53282266473536,True
1994,6,42.43,-103.0,0,188.94495289044838,True
1994,5,34.33,-100.58,1,136.3587656417482,True
1994,7,41.93,-104.6,0,88.20028369534384,True
1994,7,41.92,-104.3,0,95.22760856406364,True
1994,4,34.78,-96.28,0,109.67882363277093,True
1994,6,30.05,-99.13,0,112.9453907275993,True
1994,5,36.67,-76.92,1,35.760214179216305,True
1994,4,30.67,-101.93,0,143.7280226544776,True
1994,5,30.78,-101.88,0,132.66079185807965,True
1994,5,31.15,-102.45,0,91.6235562507482,True
1994,5,30.52,-102.87,0,171.0033309318373,True
1994,5,34.35,-99.73,0,69.16713472469776,True
1994,4,42.95,-73.4,1,174.59806513703182,True
1994,4,32.53,-96.45,0,80.1025985461773,True
1994,5,33.37,-98.58,0,111.84177258450755,True
1994,5,33.33,-98.82,3,96.90658820207629,True
1994,6,35.07,-103.33,0,148.46421862523474,True
1994,5,33.23,-98.75,0,90.17431582930897,True
1994,5,33.23,-98.75,0,90.17431582930897,True
1994,6,29.37,-100.9,0,61.0527296006368,True
1994,6,46.2,-92.18,1,70.86096859591788,True
1994,6,46.22,-92.0,1,70.45149234057659,True
1994,6,35.23,-89.52,0,34.51369183317738,True
1994,6,35.28,-89.27,0,55.214953656950044,True
1994,6,35.07,-89.42,0,51.27863055937501,True
1994,6,35.33,-89.15,2,65.63240439073542,True
1994,5,41.75,-105.15,0,72.41464743092824,True
1994,8,48.27,-100.83,0,166.78229437255257,True
1994,5,31.85,-99.02,1,79.64720005828988,True
1994,5,29.5,-96.68,0,132.34324779456003,True
1994,5,29.87,-96.55,0,123.93732836448493,True
1994,7,36.75,-95.43,0,65.05358782901378,True
1994,7,36.73,-95.42,0,63.04622919035853,True
1994,11,36.6,-87.82,0,50.07869375719239,True
1994,7,35.1,-103.37,0,151.68419370013922,True
1994,5,31.72,-98.98,0,94.58539740120258,True
1994,7,43.82,-89.17,0,107.16856015052717,True
1994,7,43.97,-88.95,0,89.00502195776765,True
1994,7,43.97,-88.92,1,87.22460569865574,True
1994,7,43.88,-89.12,0,105.84007811825076,True
1994,8,48.62,-101.58,0,214.57217012288416,True
1994,4,33.8,-95.27,0,185.42383078005284,True
1994,11,35.07,-89.83,3,30.80009004035362,True
1994,10,29.1,-97.93,0,67.84303771580076,True
1994,5,32.45,-95.7,0,150.94097629395554,True
1994,8,33.98,-99.72,2,80.51502484147933,True
1994,4,44.1,-90.83,1,42.25635789544001,True
1994,10,32.62,-96.72,0,54.87953253503786,True
1994,4,33.58,-96.18,0,153.27801574050386,True
1994,9,44.22,-91.0,1,46.73820661571783,True
1994,4,33.58,-96.18,0,153.27801574050386,True
1994,4,28.47,-98.18,0,100.63126485635517,True
1994,5,45.55,-88.93,2,133.4512144977493,True
1994,9,48.45,-101.67,0,198.77579275964257,True
1994,9,48.47,-101.37,0,194.38536531124444,True
1994,7,32.32,-104.23,0,195.86006371709416,True
1994,4,32.43,-97.55,0,28.071480022100697,True
1994,4,32.4,-97.23,0,20.398950083409357,True
1994,4,32.55,-97.15,0,14.572489870556858,True
1994,5,29.38,-96.78,2,126.04738012461839,True
1994,5,29.58,-97.15,1,86.0235062214347,True
1994,8,30.42,-94.12,0,92.80207319436337,True
1994,5,32.73,-99.88,0,62.35908081976361,True
1994,5,32.35,-99.77,0,52.74148251511353,True
1994,4,33.53,-97.27,2,106.48389546795507,True
1994,4,33.52,-97.3,0,105.32757437418077,True
1994,5,31.42,-102.68,0,74.46069102311368,True
1994,5,36.82,-97.05,0,96.36371849109547,True
1994,5,32.78,-104.27,0,175.79207550246167,True
1994,11,31.95,-95.97,1,143.20669859940347,True
1994,5,36.33,-102.67,1,149.60104623142527,True
1994,5,36.28,-102.58,0,140.42147758331308,True
1994,6,33.6,-95.82,0,179.26992853627232,True
1994,4,46.8,-122.97,0,93.18110947215911,True
1994,7,44.97,-89.17,1,98.70781699096715,True
1994,6,48.23,-101.28,0,166.88253063469753,True
1994,10,28.98,-96.65,0,156.0050207986085,True
1994,10,28.83,-96.47,0,152.78966813886674,True
1994,6,35.13,-86.2,1,24.579732908895,True
1994,4,32.75,-96.6,0,68.70822919004966,True
1994,5,36.28,-102.58,0,140.42147758331308,True
1994,4,32.6,-96.75,4,51.91143603251399,True
1994,5,48.25,-100.55,0,165.23247145489958,True
1994,3,44.63,-123.08,0,120.98173247288457,True
1994,5,40.65,-116.92,1,14.043109278472118,True
1994,5,30.82,-95.45,0,154.08621380573805,True
1994,5,32.3,-101.85,0,50.915466916713775,True
1994,6,46.28,-104.45,0,269.8490305461701,False
1994,6,42.52,-98.65,1,170.43789236088193,True
1994,4,32.48,-96.8,0,48.284830382787526,True
1994,4,32.48,-96.8,0,48.284830382787526,True
1994,5,30.05,-94.88,0,67.08292826317887,True
1994,10,34.65,-81.85,0,42.59332186721417,True
1994,8,35.83,-97.97,1,83.50144743977059,True
1994,8,26.18,-97.57,0,33.06731038823511,True
1994,4,33.8,-96.85,0,142.82770785994637,True
1994,4,35.4,-100.82,0,82.78570330664589,True
1994,4,33.73,-96.67,0,141.53404958609428,True
1994,5,30.57,-98.27,3,86.53553850469424,True
1994,5,30.82,-95.13,0,149.9779985405306,True
1994,5,30.32,-95.45,0,100.85789258677917,True
1994,5,32.25,-101.15,0,103.65915389503712,True
1994,5,32.32,-100.85,0,110.79183306666896,True
1994,4,32.08,-98.2,0,100.51780635996303,True
1994,5,31.13,-97.83,0,62.301561583992296,True
1994,4,32.77,-97.3,0,21.93293218937728,True
1994,8,27.78,-97.77,0,25.50007930730463,True
1994,4,38.95,-82.68,0,109.36407737538323,True
1994,8,34.63,-81.52,3,69.86237912648758,True
1994,5,30.1,-96.08,0,119.20987456032323,True
1994,11,30.42,-97.15,2,40.2711139609868,True
1994,5,41.25,-83.95,0,146.67508777637357,True
1994,8,41.68,-71.57,0,47.20895497265419,True
1994,6,35.52,-99.23,1,130.7970253381241,True
1994,6,35.42,-89.3,0,52.64654426425126,True
1994,9,30.42,-97.0,0,49.679558547953924,True
1994,7,48.0,-100.83,1,136.77823192501614,True
1994,4,33.4,-97.68,0,98.47102581650854,True
1994,4,37.0,-89.53,0,67.71608151115801,True
1994,8,34.23,-81.32,1,36.373281782203826,True
1994,7,43.3,-89.75,2,104.10366417633112,True
1994,5,32.78,-100.6,2,128.82308272493555,True
1994,4,32.77,-95.8,2,142.39322909320697,True
1994,4,32.83,-96.05,0,120.6930216555431,True
1994,5,33.13,-96.18,0,121.84398008353203,True
1994,10,46.13,-100.37,0,77.27535395451632,True
1994,7,40.08,-96.48,0,122.28664016419346,True
1994,5,31.23,-96.27,1,120.20590401202784,True
1994,4,37.38,-92.6,1,72.5850677000133,True
1994,5,33.1,-98.57,0,89.37491292178095,True
1994,4,32.05,-102.55,0,36.02401692869382,True
1994,6,35.33,-89.15,0,65.63240439073542,True
1994,10,32.77,-96.78,0,53.65271401673423,True
1994,10,32.62,-96.75,0,52.08272869586976,True
1994,7,36.8,-96.48,0,107.39533403791667,True
1994,7,36.5,-96.5,0,91.28556144931605,True
1994,7,36.52,-96.4,0,84.11796716327589,True
1994,7,41.57,-105.35,0,64.97278234491371,True
1994,4,45.4,-90.37,2,187.03377851289832,True
1994,6,42.03,-97.48,0,121.5556571577538,True
1994,4,31.92,-97.73,0,82.94636349267415,True
1994,4,32.05,-97.62,1,65.31285197200454,True
1994,8,41.65,-75.6,0,68.91306853458985,True
1994,6,39.48,-101.88,0,19.909220215624213,True
1994,6,35.9,-93.07,1,135.04989840452708,True
1994,5,30.95,-92.18,1,79.17206008513129,True
1994,8,44.92,-95.05,0,117.22032379884895,True
1994,3,31.6,-85.83,2,38.39702505710158,True
1994,11,35.15,-90.18,1,35.27521053586832,True
1994,7,40.7,-105.23,0,61.59309709815472,True
1994,4,41.27,-94.7,3,96.18081992761022,True
1994,11,31.0,-89.85,1,75.43303119980632,True
1994,11,31.88,-89.75,3,49.659531884766075,True
1994,6,38.2,-101.3,0,126.47378046325792,True
1994,9,38.03,-101.12,0,105.34830478800475,True
1994,4,42.42,-97.75,0,154.12634796996196,True
1994,4,39.97,-85.08,0,106.55538695293386,True
1994,6,41.8,-83.92,0,106.66087169506072,True
1994,5,45.95,-111.52,0,168.18719122674608,True
1994,10,45.6,-96.73,0,132.08167101384674,True
1994,11,32.27,-90.25,0,24.991250459441844,True
1994,4,41.1,-86.88,0,102.78336645178477,True
1994,3,31.15,-89.45,0,115.19201392238075,True
1994,8,29.22,-82.05,0,144.57187484543223,True
1994,11,32.05,-91.02,1,100.77421369823955,True
1994,6,40.05,-94.72,2,143.2989310362,True
1994,10,41.4,-100.25,0,67.69717259948621,True
1994,4,38.65,-92.1,0,123.14978754970554,True
1994,7,39.53,-98.7,1,90.64773935710939,True
1994,3,30.63,-90.4,1,12.296344793030052,True
1994,4,37.6,-99.25,0,65.7426812334421,True
1994,4,36.05,-90.23,0,84.77964913204296,True
1994,6,41.8,-72.83,0,103.9480213212717,True
1994,3,34.43,-119.7,0,47.86912844763865,True
1994,8,26.27,-80.22,0,75.82571092291067,True
1994,6,34.8,-91.73,1,48.727605862691135,True
1994,7,29.22,-82.05,0,144.57187484543223,True
1994,8,26.18,-80.1,0,70.63991990372011,True
1994,6,39.32,-101.72,0,5.48832495991826,True
1994,6,39.9,-101.18,1,74.15078857771186,True
1994,6,39.7,-101.05,0,66.94365332355368,True
1994,4,34.85,-89.62,0,59.64314444851278,True
1994,4,38.9,-88.85,1,120.96041868040652,True
1994,7,42.97,-92.48,2,140.8380629378316,True
1994,7,43.22,-94.6,1,176.77363357181676,True
1994,7,40.65,-85.28,0,86.31559734025018,True
1994,6,36.55,-88.32,1,70.28988126449397,True
1994,6,39.53,-101.93,0,26.792684426818006,True
1994,6,39.52,-101.93,0,26.054133052893228,True
1994,6,37.55,-91.67,1,154.19693127885185,True
1994,6,41.93,-96.75,1,74.90762688708037,True
1994,6,41.98,-96.75,1,79.96974579331014,True
1994,5,37.45,-89.65,0,88.54205275620515,True
1994,11,26.48,-80.05,0,103.25776548068725,True
1994,10,40.85,-98.88,1,69.50291555730551,True
1994,3,42.92,-112.62,0,21.325400210360325,True
1994,7,43.22,-92.4,0,118.29121361328204,True
1994,7,43.22,-92.4,0,118.29121361328204,True
1994,4,36.75,-90.38,0,147.2873324705141,True
1994,11,34.23,-91.37,1,105.93207552370468,True
1994,8,44.8,-94.98,0,111.68703806600129,True
1994,8,44.6,-94.63,0,88.53364646654715,True
1994,11,34.2,-92.0,0,74.72088386037964,True
1994,4,38.35,-90.7,0,38.82263126888445,True
1994,3,33.72,-86.15,4,83.78481640978282,True
1994,4,32.82,-88.3,1,119.77761078334369,True
1994,4,37.78,-92.27,0,116.65492771704298,True
1994,10,41.25,-98.52,1,103.52778704525294,True
1994,6,36.57,-89.82,0,108.50724052651908,True
1994,4,38.35,-90.4,1,45.93526801344386,True
1994,4,37.38,-100.03,0,42.68759841361306,True
1994,4,37.37,-99.77,0,46.86036731510803,True
1994,4,37.45,-99.77,2,38.74947422682955,True
1994,7,38.85,-75.62,0,15.8255194733359,True
1994,7,38.92,-75.6,1,17.382592516212583,True
1994,4,38.22,-90.38,0,59.417402964743005,True
1994,4,41.32,-87.58,0,52.604312186703076,True
1994,7,43.25,-92.43,2,118.44495818413569,True
1994,8,44.27,-94.33,0,88.3841244393917,True
1994,10,40.47,-99.27,2,72.05893258067044,True
1994,11,31.07,-93.5,1,50.79367374619013,True
1994,4,38.62,-92.33,1,143.29422781317638,True
1994,8,42.17,-91.97,0,130.67666454356316,True
1994,7,32.57,-88.8,0,115.75218356674482,True
1994,4,39.63,-88.4,1,98.67768346755976,True
1994,5,40.9,-98.22,0,67.07043227045429,True
1994,7,40.85,-98.15,1,63.79673213120749,True
1994,4,42.53,-97.63,0,138.5404196846833,True
1994,3,34.88,-89.68,0,54.58475078731658,True
1994,4,34.83,-89.57,0,63.54113686635703,True
1994,7,39.28,-101.48,0,21.27096470940816,True
1994,6,34.2,-90.58,0,142.7158818310549,True
1994,4,38.35,-90.17,0,59.11620260410961,True
1994,6,46.97,-96.27,0,100.95200514508149,True
1994,7,42.28,-103.8,1,150.6870324612953,True
1994,6,34.93,-88.88,0,101.41586353406258,True
1994,4,38.25,-93.47,1,93.0395494784475,True
1994,7,37.52,-97.55,0,17.671478371940456,True
1994,4,37.15,-100.77,2,98.04929792595084,True
1994,4,38.58,-91.23,0,49.332659544094525,True
1994,4,36.58,-92.43,0,112.9201769251421,True
1994,4,38.92,-88.48,2,98.45401683033327,True
1994,10,41.78,-97.02,0,74.61749283941467,True
1994,4,36.52,-93.93,1,92.44311396785635,True
1994,4,41.98,-98.3,0,176.57654274221633,True
1994,6,43.73,-93.47,0,124.64584546008041,True
1994,5,40.62,-97.83,0,61.53175502734139,True
1994,5,40.42,-97.85,0,51.34502736187774,True
1994,5,40.42,-97.85,0,51.34502736187774,True
1994,5,40.42,-97.85,0,51.34502736187774,True
1994,5,40.42,-97.85,0,51.34502736187774,True
